plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20170905t172731-A,34.44705,-118.588342,2017-09-05T17:27:31+00,Oil & Gas (1B2),CH4,mf,"[-118.58972731040016, 34.44642441779598, -118.58671686998167, 34.44891775051525]",ang,2023-05-14 20:21:18.067663+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t181208-A,35.421747,-119.079611,2017-09-05T18:12:08+00,Oil & Gas (1B2),CH4,mf,"[-119.08332320838778, 35.41824598573928, -119.07555839072063, 35.424601497174585]",ang,2023-05-14 20:21:18.071779+00:00,,,,,126.0,61.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t181208-B,35.39502641,-119.053121,2017-09-05T18:12:08+00,Oil & Gas (1B2),CH4,mf,"[-119.05677272191923, 35.39178857253438, -119.04887346227314, 35.39822787727142]",ang,2023-05-14 20:21:18.071725+00:00,,,,,179.0,16.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t181928-A,35.39502641,-119.053121,2017-09-05T18:19:28+00,Oil & Gas (1B2),CH4,mf,"[-119.05676718328777, 35.39215179459352, -119.0488678883293, 35.398591099111236]",ang,2023-05-14 20:23:24.225240+00:00,,,,,290.0,115.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t181928-B,35.421747,-119.079611,2017-09-05T18:19:28+00,Oil & Gas (1B2),CH4,mf,"[-119.08341297730917, 35.41832810575008, -119.07564815211762, 35.42468361686698]",ang,2023-05-14 20:23:24.225297+00:00,,,,,265.0,29.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t183328-B,35.432578,-119.143425,2017-09-05T18:33:28+00,Oil & Gas (1B2),CH4,mf,"[-119.14712744295237, 35.429144729881685, -119.13932752135683, 35.435500112813024]",ang,2023-05-14 20:23:24.229535+00:00,,,,,113.0,35.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t190452-A,35.47328,-119.05815,2017-09-05T19:04:52+00,Oil & Gas (1B2),CH4,mf,"[-119.06188936003447, 35.47020720934481, -119.05411949041849, 35.47656275117736]",ang,2023-05-14 20:21:18.056163+00:00,,,,,119.0,64.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t190452-B,35.481366,-119.078058,2017-09-05T19:04:52+00,Oil & Gas (1B2),CH4,mf,"[-119.0819785840327, 35.47819131055473, -119.07420802154559, 35.48454678792298]",ang,2023-05-14 20:21:18.056104+00:00,,,,,395.0,77.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t191138-A,35.453966,-119.017965,2017-09-05T19:11:38+00,Oil & Gas (1B2),CH4,mf,"[-119.02143182061408, 35.45094992631274, -119.01391424775801, 35.45710057649999]",ang,2023-05-14 20:23:24.212956+00:00,,,,,246.0,34.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t191138-B,35.47328,-119.05815,2017-09-05T19:11:38+00,Oil & Gas (1B2),CH4,mf,"[-119.0614558198695, 35.470207072068916, -119.05393659966978, 35.476357597351345]",ang,2023-05-14 20:23:24.212887+00:00,,,,,127.0,70.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t191138-C,35.498964,-119.072134,2017-09-05T19:11:38+00,Oil & Gas (1B2),CH4,mf,"[-119.07513885246163, 35.49574662486558, -119.06761730939763, 35.50189709534869]",ang,2023-05-14 20:23:24.213026+00:00,,,,,251.0,35.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t192647-A,35.515833,-119.038606,2017-09-05T19:26:47+00,Oil & Gas (1B2),CH4,mf,"[-119.04205122202569, 35.51288074680582, -119.0344947457597, 35.51903136913757]",ang,2023-05-14 20:23:24.220264+00:00,,,,,425.0,151.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t192647-B,35.53653,-119.077937,2017-09-05T19:26:47+00,Oil & Gas (1B2),CH4,mf,"[-119.08122230050114, 35.533578935220994, -119.07363096152687, 35.53972936508866]",ang,2023-05-14 20:23:24.220139+00:00,,,,,556.0,214.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t192647-C,35.553898,-119.096887,2017-09-05T19:26:47+00,Oil & Gas (1B2),CH4,mf,"[-119.09973603941835, 35.55075585426219, -119.09217622594898, 35.55690628846189]",ang,2023-05-14 20:23:24.220201+00:00,,,,,294.0,93.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t193520-A,35.496024,-119.009044,2017-09-05T19:35:20+00,Oil & Gas (1B2),CH4,mf,"[-119.01065278561381, 35.49258128673616, -119.00313131385835, 35.49873194124719]",ang,2023-05-14 20:23:24.223910+00:00,,,,,102.0,70.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t203159-A,35.6031462,-119.7053067,2017-09-05T20:31:59+00,Oil & Gas (1B2),CH4,mf,"[-119.70987221042076, 35.59955324722734, -119.70195615080567, 35.60596171662612]",ang,2023-05-14 20:23:24.231863+00:00,,,,,439.0,118.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t203159-B,35.642373,-119.746587,2017-09-05T20:31:59+00,Oil & Gas (1B2),CH4,mf,"[-119.75048534512631, 35.63898664780777, -119.74259958153905, 35.64539518614198]",ang,2023-05-14 20:23:24.231808+00:00,,,,,204.0,40.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t210354-H,35.416908,-119.702316,2017-09-05T21:03:54+00,Oil & Gas (1B2),CH4,mf,"[-119.70720450737012, 35.4131227853745, -119.69956155659837, 35.41935151204177]",ang,2023-05-14 20:23:24.228930+00:00,,,,,631.0,201.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t210354-K,35.364509,-119.670689,2017-09-05T21:03:54+00,Oil & Gas (1B2),CH4,mf,"[-119.67452360284005, 35.360588327046464, -119.66691864878291, 35.36679012712462]",ang,2023-05-14 20:23:24.229131+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t211441-A,35.24792,-119.581272,2017-09-05T21:14:41+00,Oil & Gas (1B2),CH4,mf,"[-119.58518264260988, 35.24476828083758, -119.57730176986401, 35.2511764284547]",ang,2023-05-14 20:23:24.230364+00:00,,,,,788.0,308.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t211441-D,35.429696,-119.690074,2017-09-05T21:14:41+00,Oil & Gas (1B2),CH4,mf,"[-119.69437905060751, 35.426599978543585, -119.68641150769614, 35.43309213910425]",ang,2023-05-14 20:23:24.230307+00:00,,,,,192.0,41.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t213536-A,35.06188844,-119.0261821,2017-09-05T21:35:36+00,Oil & Gas (1B2),CH4,mf,"[-119.02991068121649, 35.057590176134816, -119.02242932449526, 35.06371399884999]",ang,2023-05-14 20:23:24.232309+00:00,,,,,906.0,224.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t214122-A,35.06188844,-119.0261821,2017-09-05T21:41:22+00,Oil & Gas (1B2),CH4,mf,"[-119.03021442480757, 35.05839238121254, -119.02244937296275, 35.06474834949409]",ang,2023-05-14 20:21:18.076611+00:00,,,,,1426.0,407.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t214122-B,34.993164,-119.091806,2017-09-05T21:41:22+00,Oil & Gas (1B2),CH4,mf,"[-119.09580215274819, 34.989955356068734, -119.08800984397509, 34.99631110125922]",ang,2023-05-14 20:21:18.076662+00:00,,,,,435.0,118.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t221016-A,35.012202,-118.962377,2017-09-05T22:10:16+00,Oil & Gas (1B2),CH4,mf,"[-118.96607755501672, 35.009232122812435, -118.95881769830166, 35.015152083931575]",ang,2023-05-14 20:21:18.073563+00:00,,,,,1133.0,133.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t222530-A,34.44705,-118.588342,2017-09-05T22:25:30+00,Oil & Gas (1B2),CH4,mf,"[-118.59219927092397, 34.44625541948823, -118.58942768280464, 34.448540998113536]",ang,2023-05-14 20:23:19.267850+00:00,,,,,118.0,36.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170905t222530-B,34.447442,-118.58673,2017-09-05T22:25:30+00,Oil & Gas (1B2),CH4,mf,"[-118.5868221340796, 34.444946186764504, -118.58408660880417, 34.447211956130054]",ang,2023-05-14 20:23:19.267749+00:00,,,,,265.0,126.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t180213-B,35.061516,-119.390741,2017-09-06T18:02:13+00,Oil & Gas (1B2),CH4,mf,"[-119.39457353275326, 35.058585689364705, -119.38731093545393, 35.0645303818134]",ang,2023-05-14 20:21:18.070819+00:00,,,,,142.0,22.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t180213-C,35.101711,-119.459414,2017-09-06T18:02:13+00,Oil & Gas (1B2),CH4,mf,"[-119.46280983484075, 35.098892376640066, -119.45557573244913, 35.10483689252568]",ang,2023-05-14 20:21:18.070873+00:00,,,,,390.0,51.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t181121-A,35.115129,-119.466793,2017-09-06T18:11:21+00,Oil & Gas (1B2),CH4,mf,,ang,2023-05-14 20:21:18.057387+00:00,,,,,173.0,24.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t181121-B,35.13108,-119.486581,2017-09-06T18:11:21+00,Oil & Gas (1B2),CH4,mf,,ang,2023-05-14 20:21:18.057446+00:00,,,,,132.0,19.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t182858-B,35.061516,-119.390741,2017-09-06T18:28:58+00,Oil & Gas (1B2),CH4,mf,"[-119.39426361882943, 35.05868932140674, -119.38728221171122, 35.06440385055994]",ang,2023-05-14 20:21:18.055970+00:00,,,,,69.0,6.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t183952-A,35.07978,-119.371455,2017-09-06T18:39:52+00,Oil & Gas (1B2),CH4,mf,"[-119.37565258457131, 35.07676584624434, -119.36813772371549, 35.08288867569509]",ang,2023-05-14 20:21:18.065262+00:00,,,,,140.0,40.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t190138-A,35.17964794,-119.4601697,2017-09-06T19:01:38+00,Oil & Gas (1B2),CH4,mf,"[-119.46409340420209, 35.1766812590851, -119.45656974612088, 35.18285768009142]",ang,2023-05-14 20:21:18.071832+00:00,,,,,883.0,266.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t190807-A,35.16043483,-119.3911671,2017-09-06T19:08:07+00,Oil & Gas (1B2),CH4,mf,"[-119.39506525700004, 35.15833980055738, -119.38751001035172, 35.16448949097557]",ang,2023-05-14 20:21:18.063107+00:00,,,,,588.0,116.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t203712-A,35.39844348,-119.0487745,2017-09-06T20:37:12+00,Oil & Gas (1B2),CH4,mf,"[-119.05261382398837, 35.3954265324961, -119.04481679194113, 35.40178222005175]",ang,2023-05-14 20:23:24.234635+00:00,,,,,280.0,96.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t203712-B,35.326999,-118.961587,2017-09-06T20:37:12+00,Livestock (4B),CH4,mf,"[-118.96514020271128, 35.32399058326569, -118.95738387221968, 35.33034656723996]",ang,2023-05-14 20:23:24.234583+00:00,,,,,157.0,16.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t210217-A,35.28073403,-119.4726061,2017-09-06T21:02:17+00,Oil & Gas (1B2),CH4,mf,"[-119.48258813470234, 35.27241516000782, -119.4703311707878, 35.282402441322]",ang,2023-05-14 20:23:19.271913+00:00,,,,,868.0,166.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t210217-D,35.27308843,-119.4014501,2017-09-06T21:02:17+00,Oil & Gas (1B2),CH4,mf,"[-119.40496097179812, 35.27025589679068, -119.39968821708293, 35.27456065689984]",ang,2023-05-14 20:23:19.272105+00:00,,,,,450.0,67.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t210217-E,35.27395717,-119.3929981,2017-09-06T21:02:17+00,Oil & Gas (1B2),CH4,mf,"[-119.39562670096161, 35.271538797980654, -119.3903770223595, 35.27584353091805]",ang,2023-05-14 20:23:19.272047+00:00,,,,,533.0,57.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t211517-A,35.06188844,-119.0261821,2017-09-06T21:15:17+00,Oil & Gas (1B2),CH4,mf,"[-119.03006310304501, 35.05732975443679, -119.02362538425855, 35.062617341942705]",ang,2023-05-14 20:21:18.066154+00:00,,,,,1018.0,139.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t221029-A,35.137947,-119.303362,2017-09-06T22:10:29+00,Oil & Gas (1B2),CH4,mf,"[-119.30577364298749, 35.13589506370913, -119.30073807579984, 35.140012992646554]",ang,2023-05-14 20:23:19.270586+00:00,,,,,297.0,75.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t221608-A,35.022978,-119.073729,2017-09-06T22:16:08+00,Oil & Gas (1B2),CH4,mf,"[-119.07618402707517, 35.021017952579314, -119.0711767678959, 35.025118502504235]",ang,2023-05-14 20:21:18.049883+00:00,,,,,959.0,319.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170906t223923-A,34.44705,-118.588342,2017-09-06T22:39:23+00,Oil & Gas (1B2),CH4,mf,"[-118.58948036522405, 34.44613379394461, -118.58673280620411, 34.44838966659587]",ang,2023-05-14 20:23:24.238028+00:00,,,,,207.0,76.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t172307-A,34.307753,-118.549874,2017-09-07T17:23:07+00,Oil & Gas (1B2),CH4,mf,"[-118.55098382824558, 34.30683630415199, -118.54876892974868, 34.308665859154154]",ang,2023-05-14 20:23:24.233761+00:00,,,,,27.0,12.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t172926-A,34.307753,-118.549874,2017-09-07T17:29:26+00,Oil & Gas (1B2),CH4,mf,"[-118.55088626217783, 34.30690548061736, -118.54862235863382, 34.308775512877766]",ang,2023-05-14 20:23:24.231919+00:00,,,,,70.0,27.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t173553-A,34.44705,-118.588342,2017-09-07T17:35:53+00,Oil & Gas (1B2),CH4,mf,"[-118.59142669082121, 34.446524257741416, -118.58554969931585, 34.45137060446948]",ang,2023-05-14 20:23:19.271855+00:00,,,,,133.0,47.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t173553-B,34.447442,-118.58673,2017-09-07T17:35:53+00,Oil & Gas (1B2),CH4,mf,"[-118.58893504012961, 34.44688361624765, -118.58595079456792, 34.449344540857176]",ang,2023-05-14 20:23:19.271797+00:00,,,,,219.0,69.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t181959-A,34.447442,-118.58673,2017-09-07T18:19:59+00,Oil & Gas (1B2),CH4,mf,"[-118.5895136900406, 34.446104878989416, -118.58230159600966, 34.452026098972574]",ang,2023-05-14 20:21:18.077955+00:00,,,,,180.0,74.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t181959-C,34.44705,-118.588342,2017-09-07T18:19:59+00,Oil & Gas (1B2),CH4,mf,"[-118.59175715492671, 34.44455914978829, -118.5845451992846, 34.450480365726165]",ang,2023-05-14 20:21:18.077905+00:00,,,,,150.0,61.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t184149-A,34.438509,-118.644835,2017-09-07T18:41:49+00,Solid Waste (6A),CH4,mf,"[-118.64801975517972, 34.43520606531197, -118.64130608216684, 34.440718807979415]",ang,2023-05-14 20:21:18.064844+00:00,,,,,802.0,253.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t184149-B,34.432222,-118.648475,2017-09-07T18:41:49+00,Solid Waste (6A),CH4,mf,"[-118.65197084766068, 34.429918614791404, -118.6452576060663, 34.435431352000116]",ang,2023-05-14 20:21:18.064783+00:00,,,,,35.0,8.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t184149-D,34.435505,-118.646214,2017-09-07T18:41:49+00,Solid Waste (6A),CH4,mf,"[-118.64953084157975, 34.432824229713695, -118.64281728507677, 34.43836131851856]",ang,2023-05-14 20:21:18.064900+00:00,,,,,98.0,32.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t184927-B,34.397419,-118.643163,2017-09-07T18:49:27+00,Oil & Gas (1B2),CH4,mf,"[-118.6464427196264, 34.39487830144165, -118.63973217446537, 34.40041541853301]",ang,2023-05-14 20:21:18.071095+00:00,,,,,76.0,36.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t193755-A,34.394572,-118.819892,2017-09-07T19:37:55+00,Livestock (4B),CH4,mf,"[-118.82353489035098, 34.39197228497368, -118.81607957963823, 34.39809714569881]",ang,2023-05-14 20:21:18.076762+00:00,,,,,468.0,237.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t202408-A,34.338188,-119.012845,2017-09-07T20:24:08+00,Oil & Gas (1B2),CH4,mf,"[-119.01672686800626, 34.335112011354305, -119.00906255652232, 34.34146847744348]",ang,2023-05-14 20:21:18.066029+00:00,,,,,404.0,50.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t202408-B,34.361764,-118.922194,2017-09-07T20:24:08+00,Oil & Gas (1B2),CH4,mf,"[-118.9263854387137, 34.35867177140311, -118.91868498973386, 34.36500053218147]",ang,2023-05-14 20:21:18.065974+00:00,,,,,115.0,17.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t204826-A,34.32163038,-119.3234451,2017-09-07T20:48:26+00,Oil & Gas (1B2),CH4,mf,"[-119.327276256305, 34.31902372442894, -119.31954708084713, 34.325407093804635]",ang,2023-05-14 20:21:18.063694+00:00,,,,,475.0,185.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t204826-B,34.3373985,-119.380804,2017-09-07T20:48:26+00,Oil & Gas (1B2),CH4,mf,"[-119.38353801611801, 34.33673466662681, -119.37540252381122, 34.34345217319236]",ang,2023-05-14 20:21:18.063748+00:00,,,,,751.0,175.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t210002-A,34.3373985,-119.380804,2017-09-07T21:00:02+00,Oil & Gas (1B2),CH4,mf,"[-119.3832958440308, 34.33673765733203, -119.37539648766487, 34.34326019291268]",ang,2023-05-14 20:23:24.209406+00:00,,,,,1587.0,454.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t210629-A,34.3373985,-119.380804,2017-09-07T21:06:29+00,Oil & Gas (1B2),CH4,mf,"[-119.38348676320325, 34.33662828473833, -119.37450277335424, 34.3440463773355]",ang,2023-05-14 20:21:18.065852+00:00,,,,,1713.0,529.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t215503-B,34.24686,-118.389803,2017-09-07T21:55:03+00,Electricity Generation (1A1),CH4,mf,"[-118.39319109054702, 34.244376089794045, -118.38609035404123, 34.25027175947746]",ang,2023-02-27 06:37:56.936912+00:00,,,,,96.0,28.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t215503-C,34.261674,-118.407605,2017-09-07T21:55:03+00,Oil & Gas (1B2),CH4,mf,"[-118.41128689298573, 34.258736147748344, -118.40418499851532, 34.264631772547396]",ang,2023-05-14 20:23:24.217570+00:00,,,,,92.0,21.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170907t220423-D,34.307753,-118.549874,2017-09-07T22:04:23+00,Oil & Gas (1B2),CH4,mf,"[-118.5530990179068, 34.30516934341914, -118.54661532913492, 34.310525007189774]",ang,2023-05-14 20:23:24.208468+00:00,,,,,178.0,72.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t193821-A,35.39841305,-119.1764741,2017-09-08T19:38:21+00,Oil & Gas (1B2),CH4,mf,"[-119.18062674286104, 35.39513200222922, -119.17311490009911, 35.40128222488019]",ang,2023-05-14 20:23:24.227644+00:00,,,,,187.0,47.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t205824-A,35.41929931,-119.0083383,2017-09-08T20:58:24+00,Oil & Gas (1B2),CH4,mf,"[-119.01234358800833, 35.41599545829282, -119.00457873150395, 35.42235117905689]",ang,2023-05-14 20:23:24.237728+00:00,,,,,223.0,75.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t210512-B,35.47328,-119.05815,2017-09-08T21:05:12+00,Oil & Gas (1B2),CH4,mf,"[-119.06172388813067, 35.47014933818361, -119.0539540234638, 35.47650488053915]",ang,2023-05-14 20:21:18.056599+00:00,,,,,532.0,106.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t210512-C,35.482906,-119.057563,2017-09-08T21:05:12+00,Oil & Gas (1B2),CH4,mf,"[-119.06128702851477, 35.47979879265595, -119.05348209079456, 35.486154259919026]",ang,2023-05-14 20:21:18.056480+00:00,,,,,221.0,9.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t210512-D,35.498964,-119.072134,2017-09-08T21:05:12+00,Oil & Gas (1B2),CH4,mf,"[-119.07550515560952, 35.495903559368244, -119.06773287039847, 35.502259044667326]",ang,2023-05-14 20:21:18.056539+00:00,,,,,604.0,140.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t210512-F,35.507479,-119.074209,2017-09-08T21:05:12+00,Oil & Gas (1B2),CH4,mf,"[-119.07818293537244, 35.50427054745301, -119.07027279433402, 35.5107097154723]",ang,2023-05-14 20:21:18.056420+00:00,,,,,314.0,74.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t211246-A,35.511695,-119.074463,2017-09-08T21:12:46+00,Oil & Gas (1B2),CH4,mf,"[-119.07827386829541, 35.508499065646674, -119.07036331438509, 35.51493823066273]",ang,2023-05-14 20:21:18.074278+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t211246-B,35.515579,-119.075784,2017-09-08T21:12:46+00,Oil & Gas (1B2),CH4,mf,"[-119.07925926724504, 35.5123094579326, -119.07148542037149, 35.51866492168618]",ang,2023-05-14 20:21:18.074380+00:00,,,,,349.0,80.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t211246-C,35.518482,-119.078125,2017-09-08T21:12:46+00,Oil & Gas (1B2),CH4,mf,"[-119.08176661130383, 35.51542421809025, -119.07399247430776, 35.52177967243083]",ang,2023-05-14 20:21:18.074223+00:00,,,,,228.0,25.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t211246-D,35.52580513,-119.0793764,2017-09-08T21:12:46+00,Oil & Gas (1B2),CH4,mf,"[-119.0830840566599, 35.522751918811124, -119.07527505615894, 35.52910729442808]",ang,2023-05-14 20:21:18.074329+00:00,,,,,356.0,94.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t211901-A,35.509282,-119.036538,2017-09-08T21:19:01+00,Oil & Gas (1B2),CH4,mf,"[-119.04012333455776, 35.506156142837355, -119.03256747936885, 35.512306774770735]",ang,2023-05-14 20:23:19.262521+00:00,,,,,740.0,48.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t211901-C,35.531036,-119.074247,2017-09-08T21:19:01+00,Oil & Gas (1B2),CH4,mf,"[-119.07744842419774, 35.52726537083181, -119.06985766446924, 35.53341581540223]",ang,2023-05-14 20:23:19.262462+00:00,,,,,301.0,285.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t223352-A,35.27773502,-119.4795781,2017-09-08T22:33:52+00,Oil & Gas (1B2),CH4,mf,"[-119.48200702616799, 35.27530305333756, -119.47700734305462, 35.27938462476734]",ang,2023-05-14 20:23:19.270948+00:00,,,,,107.0,52.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t224841-A,35.06188844,-119.0261821,2017-09-08T22:48:41+00,Oil & Gas (1B2),CH4,mf,"[-119.0280922028921, 35.05947232092064, -119.02306057743506, 35.063572900892964]",ang,2023-05-14 20:23:24.237181+00:00,,,,,2133.0,682.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170908t230641-A,35.022978,-119.073729,2017-09-08T23:06:41+00,Oil & Gas (1B2),CH4,mf,"[-119.0772187316503, 35.02106386172139, -119.07221152894819, 35.0251463788893]",ang,2023-05-14 20:21:18.064089+00:00,,,,,1562.0,490.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170909t174900-A,35.06188844,-119.0261821,2017-09-09T17:49:00+00,Oil & Gas (1B2),CH4,mf,"[-119.02829057868455, 35.05833278187777, -119.02280419162754, 35.062843420352046]",ang,2023-05-14 20:23:19.260474+00:00,,,,,701.0,95.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170909t175820-A,35.23969988,-119.3798052,2017-09-09T17:58:20+00,Oil & Gas (1B2),CH4,mf,"[-119.38432580446444, 35.2348504034484, -119.3765796096696, 35.241205073398014]",ang,2023-05-14 20:23:24.237129+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170909t180622-A,35.293125,-119.56972,2017-09-09T18:06:22+00,Oil & Gas (1B2),CH4,mf,"[-119.57370369186411, 35.28943862250996, -119.56617019379395, 35.295587562260906]",ang,2023-05-14 20:23:24.227587+00:00,,,,,244.0,148.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170909t181441-A,35.29335746,-119.569781,2017-09-09T18:14:41+00,Oil & Gas (1B2),CH4,mf,"[-119.57314788241305, 35.289950883824986, -119.56554816469102, 35.2961268632876]",ang,2023-05-14 20:23:19.272237+00:00,,,,,98.0,28.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
